address,business_area,cityname,id,lat,lon,name,pname,tel,type
桂林路630号(近钦州北路),漕河泾,上海市,B0FFG4FMNY,31.180167,121.414204,好药师大药房(桂钦药店),上海市,021-54010509,医疗保健服务;医药保健销售店;药房
复兴中路1246-1号,,上海市,B0FFG0Z53A,31.213069,121.458628,汇丰大药房(复兴店),上海市,021-64732081,医疗保健服务;医药保健销售店;药房
愚园路769-2号,中山公园,上海市,B0FFG0YIA7,31.220240,121.434229,得一大药房(镇宁路店),上海市,[],医疗保健服务;医药保健销售店;药房
雪松路306-308号,桃浦,上海市,B0FFG0UT0M,31.282046,121.354336,复美大药房(桃浦店),上海市,021-65216739;13816788542,医疗保健服务;医药保健销售店;药房
河南中路246号,,上海市,B0FFG0BGM2,31.234707,121.485524,万康药房,上海市,021-63604610,医疗保健服务;医药保健销售店;药房
桂林路桂林西街64号,康健,上海市,B0FFFZJWID,31.153465,121.417273,上海日夜医药(桂林西街分店),上海市,021-54196100;021-54196662,医疗保健服务;医药保健销售店;药房
山海关路156号1层(成都北路和新昌路),,上海市,B0FFFYJ2VL,31.237284,121.465866,益丰大药房(山海关路分店),上海市,021-63085992,医疗保健服务;医药保健销售店;药房
华新镇华富街443号,,上海市,B0FFFY1QHC,31.243316,121.226430,上海云湖医药连锁经营有限公司华新药店(医保店),上海市,021-59791015;021-69202717,医疗保健服务;医药保健销售店;药房
秣陵路303号上海站2F层,,上海市,B0FFFWT42I,31.249974,121.455560,药柜(上海站),上海市,[],医疗保健服务;医药保健销售店;药房
长宁路1018号龙之梦购物中心B2层B2014B,中山公园,上海市,B0FFFSXSP2,31.219061,121.416543,得一大药房(龙之梦购物中心),上海市,021-52373039,医疗保健服务;医药保健销售店;药房
保德路88号卜蜂莲花F2层,,上海市,B0FFFRKCD6,31.319851,121.467325,华氏大药房(卜蜂莲花),上海市,021-56883783,医疗保健服务;医药保健销售店;药房
杨柳青路325-1号,曹杨,上海市,B0FFFQ912B,31.237219,121.401102,老百姓大药房(杨柳青路店),上海市,021-52183786,医疗保健服务;医药保健销售店;药房
茶陵路216号-5号,,上海市,B0FFFPK67L,31.197708,121.466187,复美大药房(徐惠店),上海市,021-54610527;18621620159,医疗保健服务;医药保健销售店;药房
桃浦路755号,真光,上海市,B0FFFOZ3ZW,31.259621,121.388190,华氏大药房(桃浦路药店),上海市,021-62716856;021-52784387,医疗保健服务;医药保健销售店;药房
景凤路361号底商,,上海市,B0FFFOSD49,31.320055,121.460373,复美大药房(清涛店),上海市,021-56422726,医疗保健服务;医药保健销售店;药房
真如镇街道三源路83号,真如,上海市,B0FFFOLQET,31.260538,121.406383,太安堂大药房(三源路店),上海市,021-62162531,医疗保健服务;医药保健销售店;药房
西乡路31号,,上海市,B0FFFLJDZX,31.266690,121.426631,益丰大药房(西乡路店),上海市,021-56613931,医疗保健服务;医药保健销售店;药房
志丹路182号,,上海市,B0FFFHM83W,31.261626,121.431279,益丰大药房(志丹路店),上海市,021-33729315,医疗保健服务;医药保健销售店;药房
柳州路588号A8区域,漕河泾,上海市,B0FFFHM57I,31.177186,121.420576,益丰大药房(柳州路店),上海市,021-64031622,医疗保健服务;医药保健销售店;药房
尚文路60-66号,,上海市,B0FFFGQS0Q,31.215824,121.492614,华氏大药房(尚文路店),上海市,021-63330226,医疗保健服务;医药保健销售店;药房
真如镇街道梅岭北路1180号底层,长征,上海市,B0FFFEBFET,31.242628,121.393879,复美大药房(香泉店),上海市,[],医疗保健服务;医药保健销售店;药房
淮海中路849-853号,,上海市,B0FFFDRHDX,31.217831,121.461834,上海药房(淮海中路店),上海市,021-64678385;021-64730252,医疗保健服务;医药保健销售店;药房
三牌楼路108号(复兴小区),城隍庙,上海市,B0FFFDPDOD,31.222698,121.492230,太安堂大药房(豫园店),上海市,021-63153209,医疗保健服务;医药保健销售店;药房
泸定路355号上海市儿童医院f1层,,上海市,B0FFFABEYY,31.226853,121.386993,门诊部药房(上海市儿童医院),上海市,[],医疗保健服务;医药保健销售店;药房
泸定路355号上海市儿童医院f1层,,上海市,B0FFFABEYI,31.226963,121.386944,急诊药房(上海市儿童医院),上海市,[],医疗保健服务;医药保健销售店;药房
田林东路388-2号,漕河泾,上海市,B0FFFA03O9,31.173503,121.428282,太安堂大药房(田林东路店),上海市,021-54971752,医疗保健服务;医药保健销售店;药房
中兴路325号,,上海市,B0FFF9ZKHZ,31.259227,121.476397,华氏大药房(中兴路药房),上海市,021-63066713,医疗保健服务;医药保健销售店;药房
天山路900号汇金百货B2层,虹桥,上海市,B0FFF6XIVI,31.211356,121.404958,雷允上(汇金百货),上海市,[],医疗保健服务;医药保健销售店;医疗保健用品
虹桥路1438号上海高岛屋百货B1层,古北,上海市,B0FFF6XH9K,31.197318,121.403211,胡庆余堂(上海高岛屋百货),上海市,13817355686,医疗保健服务;医药保健销售店;医疗保健用品
天山路341号缤谷广场1层124室,仙霞,上海市,B0FFF6XFNR,31.214501,121.386177,得一大药房(缤谷广场),上海市,021-32526370,医疗保健服务;医药保健销售店;药房
灵石路556-558号,,上海市,B0FFF65YHF,31.283157,121.448927,复美大药房(新灵店),上海市,021-66307296,医疗保健服务;医药保健销售店;药房
三泉路935号,共康,上海市,B0FFF5VXS7,31.318203,121.440509,益丰大药房(三泉路店),上海市,021-56487651,医疗保健服务;医药保健销售店;药房
复美益星大药房岚皋路124号-复美益星,,上海市,B0FFF5VQHY,31.247687,121.425741,复美(岚皋路店),上海市,021-52912099;021-32010329;13761791560,医疗保健服务;医药保健销售店;药房
北京西路140号第一医药连锁,,上海市,B0FFF5VOFO,31.236651,121.470969,第一医药(北京西路店),上海市,021-63596164,医疗保健服务;医药保健销售店;药房
共和新路1968号大宁国际商业广场大润发3层(近大宁路),,上海市,B0FFF5KVEL,31.274241,121.450875,华氏大药房(共和新路药房),上海市,021-56775362,医疗保健服务;医药保健销售店;药房
虹桥路410号,,上海市,B0FFF3APYG,31.192460,121.431090,老百姓大药房(虹桥路店),上海市,021-64692591,医疗保健服务;医药保健销售店;药房
长宁路1302弄73支弄2号甲(近颖靓造型SPA),周家桥,上海市,B0FFF00O50,31.220306,121.414074,国大药房(长宁店),上海市,021-52666707,医疗保健服务;医药保健销售店;药房
凉城路852号,凉城,上海市,B0FFF00MFG,31.298755,121.471279,上海诵芬堂药店煎送部(凉城路),上海市,[],医疗保健服务;医药保健销售店;药房
武威路1082弄24号107-109室,桃浦,上海市,B00157I3NN,31.281451,121.351687,益丰大药房(上海武威路店),上海市,021-66277034;4008879908,医疗保健服务;医药保健销售店;药房
武威路1299-1307号,桃浦,上海市,B00157I3N0,31.281297,121.347876,百合缘大药房(武威路店),上海市,021-56527105,医疗保健服务;医药保健销售店;药房
老沪闵路809号沃尔玛超市3层出口,梅陇,上海市,B00157I2Z7,31.136773,121.431811,海王星辰健康药房(上中路店),上海市,021-34120186,医疗保健服务;医药保健销售店;药房
天目中路750,,上海市,B00157HXET,31.245232,121.461111,九和堂(天目路店),上海市,021-62899616,医疗保健服务;医药保健销售店;药房
番禺路218号(近法华镇路),,上海市,B00157HUK8,31.206992,121.429287,得一大药房(九久店),上海市,021-62813844,医疗保健服务;医药保健销售店;药房
永和路1153-1157号,,上海市,B00157HTW2,31.286088,121.424426,复美大药房(浦济店),上海市,021-60954054,医疗保健服务;医药保健销售店;药房
兰溪路235-237号,真如,上海市,B00157HT2A,31.247246,121.402067,宝岛大药房(兰溪路店),上海市,021-62548820,医疗保健服务;医药保健销售店;药房
梅川路257-1号,长征,上海市,B00157HSWP,31.239008,121.398332,九和堂(梅川路店),上海市,13524492391,医疗保健服务;医药保健销售店;药房
长宁路1576-1号,周家桥,上海市,B00157HSOR,31.217274,121.408187,得一大药房(凯宁店),上海市,[],医疗保健服务;医药保健销售店;药房
靖边路177、179号,桃浦,上海市,B00157HSDS,31.259392,121.367775,复美大药房(金鼎店),上海市,021-33726200;021-61495338,医疗保健服务;医药保健销售店;药房
银杏路168号,桃浦,上海市,B00157FHKR,31.286810,121.345963,怀武堂铁棍山药专卖店,上海市,021-22819000,医疗保健服务;医药保健销售店;药房
常熟路237号(近淮海中路),,上海市,B00157A1ZD,31.213334,121.449601,第一医药连锁商场药房(常熟路店),上海市,[],医疗保健服务;医药保健销售店;药房
百齐路288号百联南桥购物中心F1层,南桥,上海市,B001571H7N,30.914421,121.485851,国大药房南桥店,上海市,021-33610873,医疗保健服务;医药保健销售店;药房
新会路292号,,上海市,B00156YM4X,31.240087,121.439858,益丰大药房(新会路店),上海市,021-62338210,医疗保健服务;医药保健销售店;药房
安远路452号(近常德路),,上海市,B00156TL6R,31.237926,121.439397,益丰大药房(安远路店),上海市,021-62126983,医疗保健服务;医药保健销售店;药房
北苏州路226-228号,,上海市,B00156O6NU,31.244540,121.485959,神象参茸(北苏州路店),上海市,021-63070478,医疗保健服务;医药保健销售店;医疗保健用品
宜昌路555号-4,,上海市,B00156O6FH,31.244400,121.434061,复美大药房(常德店),上海市,021-52799508,医疗保健服务;医药保健销售店;药房
一二八纪念路843-845号,共康,上海市,B00156O4W6,31.325737,121.448945,第一医药(通河路药店),上海市,021-56735197,医疗保健服务;医药保健销售店;药房
国顺东路24-4号,,上海市,B00156O3PZ,31.304000,121.541046,益丰大药房(国顺东路店),上海市,[],医疗保健服务;医药保健销售店;药房
"新村路70号,靠近沪太路",,上海市,B00156O1NI,31.267421,121.439950,益丰大药房(新村路店),上海市,021-36529709,医疗保健服务;医药保健销售店;药房
宜川路393号(近甘泉路),,上海市,B00156O0CL,31.264536,121.436640,复美大药房(金象店),上海市,[],医疗保健服务;医药保健销售店;药房
长岭路104号,延吉,上海市,B00156O0AR,31.283352,121.518914,益丰大药房(长岭路店),上海市,021-55098011,医疗保健服务;医药保健销售店;药房
东安路509-1号,,上海市,B00156NZP1,31.187600,121.456365,汇丰大药房(东安路店),上海市,021-34696930,医疗保健服务;医药保健销售店;药房
东汉阳路288号,北外滩,上海市,B00156NYV3,31.250734,121.494486,雷允上参茸虫草精品店(东汉阳路店),上海市,021-55571977,医疗保健服务;医药保健销售店;医疗保健用品
汾阳路138号轻科大厦1层,,上海市,B00156NY91,31.209884,121.453128,好药师大药房(轻科药房店),上海市,021-64040653,医疗保健服务;医药保健销售店;药房
碧云路633号碧云体育休闲中心1层D1-1,金桥,上海市,B00156NWG3,31.240518,121.582789,华氏大药房(碧云路店),上海市,[],医疗保健服务;医药保健销售店;药房
万源路932号万源城乐斯生活会馆C栋1层,万源城,上海市,B00156NV0N,31.148777,121.394532,华氏大药房(万源城店),上海市,[],医疗保健服务;医药保健销售店;药房
清池路206-208号(近平塘路),北新泾,上海市,B00156NUTD,31.221785,121.365559,益丰大药房(清池路店),上海市,021-33606653,医疗保健服务;医药保健销售店;药房
崮山路210号(近博山路),洋泾,上海市,B00156NSPY,31.245975,121.552718,益丰大药房(崮山路店),上海市,021-50623255,医疗保健服务;医药保健销售店;药房
陈家镇裕安路87号,,上海市,B00156NQBJ,31.527322,121.833057,好药师大药房(晨曦药店),上海市,021-59406749;15921612138,医疗保健服务;医药保健销售店;药房
松花江路287号,延吉,上海市,B00156GX8A,31.291801,121.534568,益丰大药房(松花江路店),上海市,021-65519315,医疗保健服务;医药保健销售店;药房
肇嘉浜路1000号汇金百货西区B1层,徐家汇,上海市,B00156GWWZ,31.195121,121.439949,雷允上(汇金百货西区),上海市,[],医疗保健服务;医药保健销售店;药房
周浦镇沪南路3736弄5号2幢底层-1,周浦镇,上海市,B00156GWEA,31.099221,121.569724,好药师大药房(沪南药店),上海市,13817910475,医疗保健服务;医药保健销售店;药房
康桥镇御衡路86号1-2层,康桥,上海市,B00156GWA2,31.153537,121.581969,好药师大药房(御衡药店),上海市,021-20985181;18001857747,医疗保健服务;医药保健销售店;药房
御桥路1760号1层(御山路),康桥,上海市,B00156GW3G,31.157532,121.569120,华氏大药房(御桥路店),上海市,021-68930820,医疗保健服务;医药保健销售店;药房
华泾镇华济路33号35号,,上海市,B00156GVR5,31.115766,121.458723,好药师大药房(华金正药店),上海市,021-34631146,医疗保健服务;医药保健销售店;药房
月浦镇龙镇路9号,月浦,上海市,B00156GVQ1,31.417163,121.430145,民心大药房(月浦店),上海市,021-56192879,医疗保健服务;医药保健销售店;药房
顾村镇联谊路489号,顾村,上海市,B00156GVJU,31.344560,121.427957,复美大药房(永泰店),上海市,021-33710152,医疗保健服务;医药保健销售店;药房
上南路6827号,周浦镇,上海市,B00156GVGN,31.118465,121.564315,上海家家乐大药房有限公司,上海市,021-50881739,医疗保健服务;医药保健销售店;药房
南翔镇裕丰路358号,南翔,上海市,B00156GURC,31.296624,121.304759,复美大药房(裕康店),上海市,021-59121767,医疗保健服务;医药保健销售店;药房
世纪大道100号上海环球金融中心F3层,陆家嘴,上海市,B00156GTL9,31.234736,121.507695,华氏大药房(上海环球金融中心),上海市,021-68775108,医疗保健服务;医药保健销售店;药房
亭林镇华亭路73-75号,亭林,上海市,B00156GTBW,30.882739,121.312396,好药师大药房(华亭路药店),上海市,021-57230418,医疗保健服务;医药保健销售店;药房
叶榭镇辕门路93号,叶榭,上海市,B00156GRXR,30.929599,121.277692,复美大药房(兴旺店),上海市,021-57882284,医疗保健服务;医药保健销售店;药房
江桥镇华江路129弄3号101室,,上海市,B00156GRVN,31.253886,121.341774,复美益星大药房(江桥店),上海市,021-69115138;13901851840,医疗保健服务;医药保健销售店;药房
新场镇牌楼东路50、52号,,上海市,B00156GRDX,31.024655,121.647968,好药师大药房(老地坊药店),上海市,13816469168,医疗保健服务;医药保健销售店;药房
涵青路378号(近经纬城市绿洲二期大门),,上海市,B00156GR3N,31.329430,121.397828,复美大药房(涵青店),上海市,021-60948454,医疗保健服务;医药保健销售店;药房
枫泾镇枫阳路245号,枫泾,上海市,B00156GR1Y,30.893794,121.019456,好药师大药房(枫阳路药店),上海市,021-57356378,医疗保健服务;医药保健销售店;药房
香花桥街道沪青平公路3888号-1,赵巷,上海市,B00156GQ29,31.146447,121.176963,好药师大药房(青山药店),上海市,021-59751977,医疗保健服务;医药保健销售店;药房
朱泾工业区仙居路210号,,上海市,B00156GPP2,30.896084,121.189266,好药师大药房(仙居药店),上海市,021-57325002,医疗保健服务;医药保健销售店;药房
老卫清路676-680,金山卫,上海市,B00156GPLW,30.723546,121.308524,好药师大药房(余庆药店),上海市,021-67260162,医疗保健服务;医药保健销售店;药房
祥凝浜路880-882号,朱家角镇,上海市,B00156GODB,31.104665,121.051856,上海顺源药房(朱家角分店),上海市,021-59249975;021-59246814,医疗保健服务;医药保健销售店;药房
航头镇下沙新街93号,航头,上海市,B00156GNX6,31.050628,121.593490,好药师大药房(康馨药店),上海市,[],医疗保健服务;医药保健销售店;药房
小昆山镇平原街872号,,上海市,B00156GNUJ,31.030586,121.122642,好药师大药房(鑫盛店),上海市,021-37761826,医疗保健服务;医药保健销售店;药房
工业区娄塘镇南星路467号,,上海市,B00156GJVZ,31.426704,121.215766,好药师大药房(南新路店),上海市,021-59547778,医疗保健服务;医药保健销售店;药房
长逸路15号建配龙家具广场136号商铺(近逸仙路),淞南,上海市,B00156GIRE,31.339504,121.492414,益丰大药房(淞南路店),上海市,021-56440122,医疗保健服务;医药保健销售店;药房
水产路2399号1层137号,杨行,上海市,B00156GIDX,31.367313,121.445175,复美大药房(将乐店),上海市,021-66769756;021-36418753,医疗保健服务;医药保健销售店;药房
大盈路270号,,上海市,B00156GHUR,31.210421,121.091970,上海顺源药房(漕盈店),上海市,021-59221988,医疗保健服务;医药保健销售店;药房
菊太路797号一德大药房保健品ems,顾村,上海市,B00156GHHJ,31.350916,121.365289,一德大药房(佳医店),上海市,[],医疗保健服务;医药保健销售店;药房
罗迎路558弄99号102室,罗店,上海市,B00156GHBT,31.405663,121.355601,复美大药房(罗迎店),上海市,021-33717566,医疗保健服务;医药保健销售店;药房
下沙新街97-3号,航头,上海市,B00156GGZ1,31.050734,121.597454,复美大药房(祝桥航头店),上海市,[],医疗保健服务;医药保健销售店;药房
塘西街4号(东西巷街塘西街),罗店,上海市,B00156GGX0,31.411820,121.343440,一德大药房(罗升店),上海市,021-56865464,医疗保健服务;医药保健销售店;药房
佘山镇佘北公路2523-2525号,佘山,上海市,B00156GGHE,31.133525,121.194886,复美大药房(北干山店),上海市,021-57794187,医疗保健服务;医药保健销售店;药房
重固镇大街905号,重固,上海市,B00156GGE4,31.199547,121.180477,上海云湖医药经营有限公司(重固药店),上海市,021-59781335,医疗保健服务;医药保健销售店;药房
重固镇大街920号-922,重固,上海市,B00156GGAZ,31.199396,121.180880,好药师大药房(玲萍药店),上海市,021-59780695;021-89239118,医疗保健服务;医药保健销售店;药房
新浜镇新绿路688号,新浜镇,上海市,B00156GFPP,30.931389,121.065022,上海顺源药房(新浜分店),上海市,021-57892872,医疗保健服务;医药保健销售店;药房
华富街11号,,上海市,B00156GFJE,31.244440,121.235157,好药师大药房(华富药店),上海市,021-59796477,医疗保健服务;医药保健销售店;药房
沪杭公路299号,,上海市,B00156GEVS,30.988538,121.433077,好药师大药房(申名药店),上海市,021-67150105,医疗保健服务;医药保健销售店;药房
奉城镇川南奉公路8908号,,上海市,B00156GEQZ,30.926794,121.683511,人和堂国药连锁(俸庙药店),上海市,[],医疗保健服务;医药保健销售店;药房
九亭镇莱亭南路66号,,上海市,B00156GEHM,31.142366,121.332418,复美大药房(耀星店),上海市,021-67629060,医疗保健服务;医药保健销售店;药房
新浜镇新工路55号,新浜镇,上海市,B00156GE9M,30.933818,121.080377,好药师大药房(文泉药店),上海市,021-57899024,医疗保健服务;医药保健销售店;药房
重固镇赵重公路2778弄112号,重固,上海市,B00156GE7X,31.193850,121.182305,雷允上(重固药店),上海市,021-31155789,医疗保健服务;医药保健销售店;药房
扶港路583-585号,,上海市,B00156GE58,30.988497,121.444243,好药师大药房(扶港药店),上海市,021-67156149;13817910475,医疗保健服务;医药保健销售店;药房
青村镇人民路445弄54号,,上海市,B00156GDDD,30.927531,121.580701,好药师大药房(青村药店),上海市,021-57566862,医疗保健服务;医药保健销售店;药房
石湖荡镇塔汇路505号-5,,上海市,B00156GD3P,30.973826,121.178851,复美大药房(北松店),上海市,021-57841977,医疗保健服务;医药保健销售店;药房
奉城镇洪庙瓦洪公路3196号,,上海市,B00156GCJY,30.926072,121.693141,好药师大药房(洪庙店),上海市,021-57136775,医疗保健服务;医药保健销售店;药房
廊夏镇新村路122号,,上海市,B00156GBVP,30.788577,121.194636,好药师大药房(新廊药店),上海市,021-57395262;021-89239118,医疗保健服务;医药保健销售店;药房
上大路1326-1328号,,上海市,B00156GBTW,31.310643,121.383463,复美大药房(袭明店),上海市,021-66121790,医疗保健服务;医药保健销售店;药房
江桥镇金运路593号,,上海市,B00156GBS8,31.242989,121.320245,复美大药房(万宣店),上海市,021-39550018;18149775109,医疗保健服务;医药保健销售店;药房
桥镇鹤望路918弄32号,,上海市,B00156GB4Z,31.244990,121.323558,复美大药房(鹤望店),上海市,021-69112021,医疗保健服务;医药保健销售店;药房
朱泾镇万安街302号,朱泾,上海市,B00156GB4M,30.897267,121.173937,好药师大药房(临源药店),上海市,021-57323197,医疗保健服务;医药保健销售店;药房
南陈路256-2号,,上海市,B00156GADI,31.307978,121.397786,复美大药房(南陈店),上海市,021-66711093,医疗保健服务;医药保健销售店;药房
庄行镇南亭公路3080号,庄行镇,上海市,B00156GA4Y,30.903216,121.394591,好药师大药房(信康药店),上海市,021-57460522,医疗保健服务;医药保健销售店;药房
殷行路829-831号,江湾,上海市,B00156G9U5,31.328557,121.524681,好药师大药房(世和药店),上海市,021-55252328,医疗保健服务;医药保健销售店;药房
光明镇金钱公路3699号,,上海市,B00156G99O,30.905341,121.515298,好药师大药房(伟奉药店),上海市,021-57470783,医疗保健服务;医药保健销售店;药房
中山西路1438-1440号,虹桥,上海市,B00156G81U,31.191097,121.419587,上海众协药店(中山西路店),上海市,[],医疗保健服务;医药保健销售店;药房
重庆北路209号(近威海路),,上海市,B00156G7OX,31.227016,121.469650,第一医药(重庆北路店),上海市,021-63596617;021-63596001,医疗保健服务;医药保健销售店;药房
国伟路834号,江湾,上海市,B00156F8NK,31.331992,121.526997,益丰大药房(国伟路店),上海市,021-35309077,医疗保健服务;医药保健销售店;药房
芳草路218-220,,上海市,B00156F8N6,31.192845,121.554921,益丰大药房(芳草路店),上海市,021-50630198,医疗保健服务;医药保健销售店;药房
北蔡镇陈春路24号陈春路鹏飞路公交站,北蔡,上海市,B00156F885,31.174690,121.557030,好药师大药房(城春店),上海市,021-50910857,医疗保健服务;医药保健销售店;药房
年家浜路340-2号,周浦镇,上海市,B00156F6AO,31.115336,121.578994,华泰药店连锁(华意店),上海市,021-68125014;021-68135802,医疗保健服务;医药保健销售店;药房
建中路302号,张江,上海市,B00156F4KQ,31.201491,121.612041,好药师大药房(建中药店),上海市,021-58955929,医疗保健服务;医药保健销售店;药房
七宝镇漕宝路3208号,七宝,上海市,B00156F4DN,31.156119,121.351731,益丰大药房(漕宝路店),上海市,021-63741080;021-54315277,医疗保健服务;医药保健销售店;药房
惠南镇人民东路22弄5幢,惠南,上海市,B00156F3CX,31.048395,121.784562,复美大药房(人民东路店),上海市,021-68020688;13917453113,医疗保健服务;医药保健销售店;药房
南大街318号,,上海市,B00156F2H1,31.383330,121.250981,嘉定大药房(同颐庆堂药店),上海市,021-59528662;021-39910458,医疗保健服务;医药保健销售店;药房
南桥镇运河北路187号,南桥,上海市,B00156F2FE,30.925522,121.468532,好药师大药房(奉康大药房店),上海市,021-67101858,医疗保健服务;医药保健销售店;药房
港俞路1153号,,上海市,B00156F2F0,31.149798,121.098306,好药师大药房(青赵大药房店),上海市,021-69205046,医疗保健服务;医药保健销售店;药房
南桥镇新建西路463号,南桥,上海市,B00156F2EL,30.914168,121.445249,好药师大药房(新建西路店),上海市,021-57415036,医疗保健服务;医药保健销售店;药房
清河路453弄7甲-2号,,上海市,B00156F2CS,31.375949,121.234646,好药师大药房(清水药店),上海市,021-69914511,医疗保健服务;医药保健销售店;药房
界泾港路6048弄21号117-118室,,上海市,B00156F2BQ,31.155688,121.122797,好药师大药房(村谷药店),上海市,021-69717917,医疗保健服务;医药保健销售店;药房
黄渡镇新黄路60号,黄渡,上海市,B00156EQ6S,31.266011,121.214319,嘉定大药房(黄渡店),上海市,021-59595582,医疗保健服务;医药保健销售店;药房
新南街539-541号,,上海市,B00156EQ3I,31.061957,121.311172,复美大药房(兴桥店),上海市,021-57645181;18201959506,医疗保健服务;医药保健销售店;药房
大统路1020-1022,,上海市,B00156EQ0V,31.256043,121.459253,复美大药房(昌盛店),上海市,021-56557817,医疗保健服务;医药保健销售店;药房
天山西路70号底层西间,北新泾,上海市,B00156EPO2,31.216683,121.374896,益丰大药房(天山西路分店),上海市,021-52122092;4008879908,医疗保健服务;医药保健销售店;药房
浦北路227号(近桂林路),康健,上海市,B00156EP1R,31.155226,121.422504,益丰大药房(浦北路分店),上海市,021-64700152,医疗保健服务;医药保健销售店;药房
控江路1058号,延吉,上海市,B00156EP0C,31.279973,121.530114,益丰大药房(控江路二店),上海市,021-55120385,医疗保健服务;医药保健销售店;药房
水电路1842号、1844号1层(近丰镇路),凉城,上海市,B00156EOZT,31.304744,121.475920,益丰大药房(水电路店),上海市,021-55123220,医疗保健服务;医药保健销售店;药房
安亭黄渡联西村联西路55号(近嘉定联西大药房),黄渡,上海市,B00156EOL6,31.267939,121.251113,上海医药嘉定联西大药房有限公司,上海市,[],医疗保健服务;医药保健销售店;药房
黄渡镇新黄路138号,黄渡,上海市,B00156EOL3,31.264018,121.210781,复美大药房(新黄店),上海市,021-58272070;021-59596180,医疗保健服务;医药保健销售店;药房
罗秀路246号(龙川路罗秀路),,上海市,B00156ENY3,31.133732,121.445630,众康堂大药房(罗秀路),上海市,021-64669966,医疗保健服务;医药保健销售店;药房
安亭镇黄渡春荣路790号,黄渡,上海市,B00156EMCV,31.267659,121.226156,上海医药嘉定润渡药房,上海市,021-39508169,医疗保健服务;医药保健销售店;药房
绿苑南路102号附近,黄渡,上海市,B00156ELNT,31.267479,121.212424,好药师大药房(咏梅药店),上海市,021-69581153,医疗保健服务;医药保健销售店;药房
锦尊路239-241-243号,六里,上海市,B00156ELID,31.183575,121.531215,好药师大药房(锦尊路店),上海市,021-50860108,医疗保健服务;医药保健销售店;药房
武东路122号,江湾,上海市,B00156EKJ5,31.303545,121.494115,仁龙大药房(武东路店),上海市,[],医疗保健服务;医药保健销售店;药房
卖新公路2109号新9广场1层,,上海市,B00156EKGF,31.063350,121.309193,上海顺源药房(九新公路店),上海市,[],医疗保健服务;医药保健销售店;药房
胶东路849号浦东煤气大楼斜对面,金桥,上海市,B00156EIQQ,31.261152,121.602359,好药师大药房(金和药店),上海市,021-50310775;13818935488,医疗保健服务;医药保健销售店;药房
新河镇新中路636号,,上海市,B00156EGME,31.580462,121.522662,好药师大药房(蓬哲店),上海市,021-59689067,医疗保健服务;医药保健销售店;药房
古宜路119号,,上海市,B00156EGLI,31.185817,121.425870,九和堂(古宜路店),上海市,021-64041015;4008208769,医疗保健服务;医药保健销售店;药房
昌平路477号(近西康路),,上海市,B00156EG3B,31.235607,121.446219,老百姓大药房(昌平店),上海市,021-62588851,医疗保健服务;医药保健销售店;药房
港西镇三双公路1581弄1号,,上海市,B00156EFMM,31.688252,121.416192,华氏崇明大药房(港西店),上海市,[],医疗保健服务;医药保健销售店;药房
三林镇大道站路88号,三林镇,上海市,B00156EF4T,31.159174,121.535429,益丰大药房(大道站分店),上海市,021-61062378,医疗保健服务;医药保健销售店;药房
朱泾镇罗星路104号,朱泾,上海市,B00156EELU,30.895632,121.169561,上海恒德大药房有限公司(罗星药店),上海市,021-57317941,医疗保健服务;医药保健销售店;药房
竖新镇油桥村江海公路135号,,上海市,B00156EDMK,31.558854,121.555718,好药师大药房(江海公路店),上海市,021-59693982,医疗保健服务;医药保健销售店;药房
新府路95-10幢,临港,上海市,B00156ECWJ,30.982239,121.872216,复美(新府店),上海市,021-58197258,医疗保健服务;医药保健销售店;药房
泰青公路98号,,上海市,B00156EBXO,30.985955,121.564085,人和堂国药连锁(泰日药店),上海市,021-57586169,医疗保健服务;医药保健销售店;药房
周家嘴路729号(近公平路),,上海市,B00156E68C,31.258634,121.501613,上海益丰大药房(周家嘴路店),上海市,021-65138658,医疗保健服务;医药保健销售店;药房
暮一村张家宅77,,上海市,B00156E4NQ,31.218466,121.688946,好药师大药房(隆呵药店),上海市,021-58380618,医疗保健服务;医药保健销售店;药房
白鹤镇外青松公路3008号,白鹤,上海市,B00156E4ND,31.254755,121.138952,云湖医药(白鹤药店),上海市,021-59744041,医疗保健服务;医药保健销售店;药房
徐泾镇京华路277号,徐泾,上海市,B00156E3GL,31.171797,121.273794,好药师大药房(第十三分店),上海市,[],医疗保健服务;医药保健销售店;药房
南翔镇沪宜公路262号(近古猗园),南翔,上海市,B00156E3CE,31.289608,121.314919,好药师大药房(吉翔药店),上海市,021-69126383,医疗保健服务;医药保健销售店;药房
合庆镇庆荣路461-463号,合庆,上海市,B00156E2IK,31.236968,121.724695,好药师大药房(和庆店),上海市,021-68915607,医疗保健服务;医药保健销售店;药房
上川路1706号(川沙路上川路),曹路,上海市,B00156E28U,31.278637,121.668782,华氏大药房(北区上川店),上海市,021-58632110;021-38983731,医疗保健服务;医药保健销售店;药房
龚路支路新西街20号,曹路,上海市,B00156E274,31.261015,121.680504,养和堂药业连锁(龚路店),上海市,021-58562570,医疗保健服务;医药保健销售店;药房
苏近路799号B-2,浦江镇,上海市,B00156E24X,31.108366,121.516350,好药师大药房(浦星药店),上海市,13701677832,医疗保健服务;医药保健销售店;药房
莲花南路1500弄4号111室,颛桥,上海市,B00156E23U,31.096964,121.413772,恒华大药房,上海市,021-33580032,医疗保健服务;医药保健销售店;药房
