address,business_area,cityname,id,lat,lon,name,pname,tel,type
泥城4路,临港,上海市,BV11372117,30.915369,121.823030,人民村高木桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
泥城4路,临港,上海市,BV11372116,30.929575,121.828607,繁茂路顾家宅(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
泥城4路,临港,上海市,BV11372115,30.922083,121.820343,公平村苏桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
泥城4路,临港,上海市,BV11372114,30.955291,121.836289,新泥路新三一组(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
泥城4路,临港,上海市,BV11372113,30.901936,121.828785,泥城路新城路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
泥城4路,临港,上海市,BV11372112,30.949674,121.835087,新泥路新二(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
泥城4路,临港,上海市,BV11372111,30.963641,121.838559,新泥路临港大道(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
华新3路,,上海市,BV11372099,31.231836,121.225391,华志路新凤中路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦卫线,庄行镇,上海市,BV11371871,30.902869,121.393294,庄行卫生中心(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦卫线,庄行镇,上海市,BV11371870,30.900872,121.387899,南亭公路三新路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,,上海市,BV11371824,30.830438,121.348989,亭卫公路通业路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
保税区公交2号线,,上海市,BV11371777,31.324891,121.602899,意威路荷香路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦江4路,浦江镇,上海市,BV11371492,31.090382,121.488533,陈行公路浦秀路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦江4路,浦江镇,上海市,BV11371491,31.091267,121.491931,陈行公路浦锦路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦江10路,浦江镇,上海市,BV11371490,31.106584,121.533416,苏召路陈行公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭),,上海市,BV11371088,30.826471,121.177582,建设大街吕巷小学(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
978路,三林镇,上海市,BV11371078,31.115681,121.478702,林浦路红临路(康家里)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定61路,,上海市,BV11371077,31.383437,121.211910,咏竹路品菊路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
890路,,上海市,BV11371050,31.477535,121.267969,田园北新(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉卫线,,上海市,BV11370967,30.829327,121.479384,柘林中学(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉卫线,柘林,上海市,BV11370966,30.820885,121.466658,海光村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
祝桥2路,,上海市,BV11370885,31.089602,121.782234,盐朝公路金闻路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
闵虹1线,颛桥,上海市,BV11370865,31.090842,121.386246,莘庄工业区(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角6路,朱家角镇,上海市,BV11370647,31.106137,121.034397,浦祥路复兴路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金石线(金山105路),,上海市,BV11370646,30.775195,121.250438,金石南路钱圩路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角6路,朱家角镇,上海市,BV11370635,31.102374,121.041506,珠安路沙家埭路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角6路,,上海市,BV11370634,31.089957,121.039193,曹家厍路曹龙星路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角6路,,上海市,BV11370633,31.089883,121.039518,曹家厍路龙星路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
张堰二路,,上海市,BV11370574,30.802938,121.286337,张堰大街(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
张堰二路,,上海市,BV11370573,30.799193,121.283598,牡丹小区(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
张堰三路,,上海市,BV11370485,30.804861,121.288702,东贤路新华路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
白鹤4路,白鹤,上海市,BV11370386,31.268047,121.113168,启圣公路金长村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
白鹤4路,,上海市,BV11370385,31.258186,121.085920,新赵路浦屯路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
白鹤4路,,上海市,BV11370384,31.273047,121.096345,启圣公路两江湾村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
白鹤4路,,上海市,BV11370382,31.268503,121.106215,启圣公路花园村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲枫专线,叶榭,上海市,BV11370273,30.949540,121.322066,车亭公路叶榭(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线,,上海市,BV11370190,30.826441,121.175087,溪北路社保所(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路A线,,上海市,BV11370189,30.827018,121.181892,田阳路建新大街(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线,,上海市,BV11370188,30.829484,121.174371,溪北路卫生中心(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路A线,,上海市,BV11370187,30.844184,121.151029,蒋古中心桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路A线,,上海市,BV11370186,30.826398,121.177166,建新大街吕巷小学(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾1路,,上海市,BV11370150,30.923312,121.012062,窑车浜(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾1路,,上海市,BV11370149,30.928976,121.021632,步杨村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷四路,,上海市,BV11370128,30.832270,121.261276,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷四路,,上海市,BV11370127,30.830048,121.249418,吕巷四路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷4路,,上海市,BV11370098,30.830026,121.240295,干林路干巷学校(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷4路,,上海市,BV11370097,30.830477,121.234436,荣昌路汇丰大街(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷4路,,上海市,BV11370096,30.832196,121.265812,吕巷四路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷4路,,上海市,BV11370095,30.830399,121.249401,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷4路,,上海市,BV11370094,30.834609,121.288051,干林路寒圩(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷4路,,上海市,BV11370093,30.835742,121.289575,寒圩路南石路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷4路;吕巷四路,,上海市,BV11370092,30.829644,121.245069,吕巷四路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷4路;吕巷四路,,上海市,BV11370091,30.832357,121.261367,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线,,上海市,BV11369910,30.842396,121.132995,蔷夹路夹漏村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线,,上海市,BV11369909,30.842491,121.128299,蔷夹路长浜(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线,,上海市,BV11369908,30.835924,121.153837,吕青公路蔷薇村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线,,上海市,BV11369907,30.840590,121.124201,蔷夹路夹漏埭(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线,,上海市,BV11369906,30.834110,121.158498,吕青公路曹靴(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线,,上海市,BV11369905,30.842205,121.141089,蔷夹路金家浜桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线,,上海市,BV11369903,30.841953,121.147856,蔷夹路朱平公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角7路,朱家角镇,上海市,BV11369877,31.112023,121.044275,沙淀中路沙淀南路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
廊下一路,,上海市,BV11369869,30.788746,121.131168,中华村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1068路,,上海市,BV11369774,31.027266,121.642062,沪南公路康新公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1068路,,上海市,BV11369773,31.024640,121.643503,新奉公路牌楼东路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
华新6路,,上海市,BV11369743,31.214813,121.228255,新凤中路新嵩路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
华新6路,,上海市,BV11369742,31.189579,121.253186,凤嵩路池圈河(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
华新3路,,上海市,BV11369741,31.239032,121.197517,华丹路淮海村路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
华新3路,,上海市,BV11369740,31.234427,121.196771,华腾路淮海村路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
龙南定班线;龙南定班线区间,惠南,上海市,BV11369725,31.058555,121.776241,川南奉公路拱为路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦卫专线,,上海市,BV11369703,30.932813,121.483789,文明街(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦卫专线,,上海市,BV11369702,30.937010,121.492765,齐贤站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金张卫支线,,上海市,BV11369659,30.775174,121.250443,金石南路钱圩(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江32路,,上海市,BV11369462,30.982924,121.236751,外浜(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江20路,,上海市,BV11369357,31.037522,121.167674,文翔路东胜港路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
陈前线;陈前线区间,,上海市,BV11369220,31.536133,121.839918,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
山阳一路,,上海市,BV11369219,30.789635,121.350533,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
89路,,上海市,BV11369185,31.163137,121.387253,田林路合川路(过境)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦江20路,,上海市,BV11369174,31.040612,121.546710,聚缘中庭(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1849路,,上海市,BV11369106,30.972969,121.149436,东三路塔闵路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1849路,,上海市,BV11369105,30.973594,121.149939,东三公路塔闵路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1502路,重固,上海市,BV11369090,31.177908,121.185343,赵重公路凤联路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
6路,,上海市,BV11368903,31.248815,121.483694,武进路乍浦路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
6路,,上海市,BV11368902,31.251076,121.487322,九龙路武进路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山卫二路;金张卫支线;金石线(金山105路),,上海市,BV11368867,30.774262,121.250178,秦弯路金石南路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
797路,徐泾,上海市,BV11368787,31.162600,121.311345,高泾支路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
练塘4路(上行),,上海市,BV11368775,30.999618,121.048954,泾一路练苇路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
练塘4路(上行),,上海市,BV11368774,31.000169,121.053372,泾珠路章练塘路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡陈中线,,上海市,BV11368581,31.591567,121.659549,港沿北树梢(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡陈中线,,上海市,BV11368580,31.578547,121.685248,小洋桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡陈中线,,上海市,BV11368579,31.585907,121.655282,港沿菜场(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青村2线,,上海市,BV11368365,30.885313,121.579323,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
978路,三林镇,上海市,BV11368364,31.129071,121.476007,林浦路外环路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
978路,浦江镇,上海市,BV11368363,31.090247,121.477943,塘浦路网埠(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江70路,,上海市,BV11368317,30.945642,121.141259,田度浜(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江70路,,上海市,BV11368316,30.962821,121.118537,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江70路,,上海市,BV11368315,30.961936,121.133446,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南堡专线,,上海市,BV11368309,31.595673,121.499670,井亭路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南堡专线,,上海市,BV11368308,31.588741,121.517435,新薇路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南堡专线,,上海市,BV11368307,31.591102,121.511376,新梅路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南堡专线,,上海市,BV11368306,31.602135,121.486137,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松莘线B线,,上海市,BV11368270,31.063381,121.241836,银泽路光星路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山卫二路;金山卫二路(绕行砖瓦厂),,上海市,BV11368111,30.785933,121.257769,秦弯路漕廊公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山卫二路;金山卫二路(绕行砖瓦厂),,上海市,BV11368110,30.781050,121.257826,秦弯路钱商大街(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,车墩,上海市,BV11367924,30.995851,121.299093,泖亭路北闵路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,,上海市,BV11367923,30.799310,121.354991,漕泾(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,叶榭,上海市,BV11367922,30.945486,121.313368,思源路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南松专线,亭林,上海市,BV11367918,30.900842,121.323073,车亭公路红亭路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江72路,,上海市,BV11367823,30.936897,121.227231,泖新南路叶新公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江72路;松江73路,,上海市,BV11367822,30.931480,121.216497,新乐路中兴路(招呼下客站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11367574,30.992478,121.167465,双桥公路双金公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11367573,30.978260,121.142539,三新公路(南新村)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11367571,30.983155,121.160143,双丰路张庄公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11367570,30.972500,121.143212,闵塔路三新公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11367569,30.985221,121.168967,双金公路闵塔路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11367568,30.972769,121.169865,新中村村委会(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11367567,30.968607,121.183407,育新路延寿路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11367566,30.989714,121.132034,松蒸公路(新姚村)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11367565,30.981432,121.152795,张闵公路张庄公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11367564,30.964054,121.198186,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11367563,30.978750,121.169453,新村公路塔闵路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11367562,30.971619,121.172613,陶家村公路(陶家村)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷4路;吕巷四路,,上海市,BV11367232,30.832127,121.267578,颜家(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡红线,,上海市,BV11367029,31.578924,121.763911,红卫村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉城2线,奉城村,上海市,BV11366900,30.906636,121.646701,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
978路,三林镇,上海市,BV11366502,31.115786,121.478681,林浦路红临路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
978路,三林镇,上海市,BV11366501,31.126311,121.476571,林浦路王家渡(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南牛线区间,,上海市,BV11366338,31.779596,121.252977,新海水闸(红绿灯路口)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南牛线;南牛线区间,,上海市,BV11366337,31.764874,121.218789,招呼站(超市)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江43路内环,,上海市,BV11366245,31.119644,121.331949,沪亭南路(繁荣苑)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
徐泾3路,,上海市,BV11366192,31.197860,121.258477,明珠路徐旺路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康4路,,上海市,BV11366171,31.098819,121.654839,陆瓦路建设路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康4路,,上海市,BV11366170,31.095213,121.657661,北庄路陆北路(北庄村)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东69路,,上海市,BV11366169,31.061623,121.798854,金光路塘路村10组(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东69路,,上海市,BV11366168,31.061510,121.790794,金光路塘路村委(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东69路,,上海市,BV11366167,31.061584,121.795699,金光路塘路村7组(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江43路内环;松江43路外环,,上海市,BV11366166,31.127305,121.321623,九新公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
597路,江湾,上海市,BV11366148,31.270195,121.477760,花园路四川北路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青华专线;青安线,,上海市,BV11365942,31.227921,121.133633,外青松公路沈泾桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,,上海市,BV11365865,31.699753,121.420030,协兴镇(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,城桥,上海市,BV11365864,31.620330,121.401220,东门路新崇南路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,城桥,上海市,BV11365863,31.636220,121.409223,育林中学(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南跃线,,上海市,BV11365862,31.721185,121.420217,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡胜专线;堡胜专线(长江农场-前进农场),,上海市,BV11365861,31.673056,121.537956,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江34路内环,,上海市,BV11365842,30.991207,121.223329,富永路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线区间,,上海市,BV11365840,31.825521,121.353173,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线接驳线,,上海市,BV11365826,31.817105,121.297726,新海农场(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
153路,莘庄,上海市,BV11365816,31.107153,121.377891,莘东路莘建路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线区间,,上海市,BV11365815,31.684089,121.356437,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南牛线区间,,上海市,BV11365814,31.690035,121.362129,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东75路,康桥,上海市,BV11365673,31.114154,121.558307,康梧路年家浜路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金漕线,漕泾,上海市,BV11365629,30.795690,121.399891,金光桥(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱钱卫线(金山107路),,上海市,BV11365576,30.875712,121.197040,金石北路高尔夫社区(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
塘卫线,,上海市,BV11365430,30.869345,121.306910,松金公路前岗塘桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
塘卫线,,上海市,BV11365429,30.861163,121.303607,松金公路薛家埭(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
塘卫线,,上海市,BV11365428,30.840343,121.301788,松金公路林家桥北(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
塘卫线,,上海市,BV11365427,30.856050,121.302127,松金公路古水塘桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
塘卫线,,上海市,BV11365426,30.847882,121.301285,松金公路倪家埭(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定52路,,上海市,BV11365363,31.327752,121.259800,封周路合作路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山工业区四路,,上海市,BV11365282,30.819132,121.310751,金山工业区四路招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
庄行2线,,上海市,BV11365281,30.875339,121.397452,潘垫村村委(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
庄行2线,庄行镇,上海市,BV11365280,30.905082,121.417626,浦卫公路贤明路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山205路(中部快线)(内圈),,上海市,BV11365279,30.787196,121.279505,漕廊公路秦阳路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
庄行2线,,上海市,BV11365278,30.962322,121.391011,北环路浦卫公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山工业区二路,,上海市,BV11365277,30.857370,121.341029,恒康路亭卫公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤32路,,上海市,BV11365274,30.920486,121.423099,航南公路地更路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤11路,,上海市,BV11365121,30.943832,121.488320,九棵树艺术中心(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
亭林一路,,上海市,BV11365101,30.882582,121.246823,亭林一路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青浦10路,,上海市,BV11364988,31.167969,121.129193,华青路新达路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青浦10路,,上海市,BV11364937,31.186163,121.137938,北青公路香花东桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
819路,洋泾,上海市,BV11364930,31.246567,121.551953,崮山路浦东大道(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷5路,,上海市,BV11364920,30.831579,121.184021,朱吕公路金康公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷5路,,上海市,BV11364919,30.831636,121.183711,朱吕公路金廊公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
庄行2线,,上海市,BV11364837,30.931549,121.402582,浦卫公路奉浦大道(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
庄行2线,,上海市,BV11364835,30.950391,121.394679,相计1组(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
庄行2线,,上海市,BV11364834,30.955521,121.393138,大叶公路浦卫公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
庄行2线,,上海市,BV11364833,30.936532,121.400703,浦卫公路西纬三组(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
庄行2线,,上海市,BV11364832,30.946181,121.396949,张云4组(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
庄行2线,,上海市,BV11364831,30.963021,121.389605,浦卫公路北环路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷5路,,上海市,BV11364817,30.835699,121.184223,建乐路金廊公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷5路,,上海市,BV11364816,30.850638,121.192813,蒋巷路17组(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷5路,,上海市,BV11364815,30.850273,121.197435,蒋巷路医务室(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷5路,,上海市,BV11364814,30.850903,121.185230,蒋巷路金廊公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷5路,,上海市,BV11364813,30.851285,121.180720,蒋巷路金张公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷5路,,上海市,BV11364812,30.835694,121.178937,建乐路金张公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷1路,,上海市,BV11364802,30.850143,121.210799,平漾路金石公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷1路,,上海市,BV11364801,30.831602,121.190942,朱吕公路田欢路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金祝专线,合庆,上海市,BV11364800,31.238767,121.703277,凌空北路龙东大道(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦江10路,浦江镇,上海市,BV11364797,31.106723,121.512852,苏近路三鲁公路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青浦26路,,上海市,BV11364770,31.144444,121.160035,崧润路北淀浦河路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青浦2路,,上海市,BV11364745,31.146623,121.109683,五厍浜路城中西路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青浦2路,,上海市,BV11364744,31.146341,121.113338,五厍浜路老朱青路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南申专线,,上海市,BV11364164,31.223229,121.474805,黄陂南路地铁站(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾1路,,上海市,BV11364162,30.938068,121.010445,新元路刃具厂(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾1路,,上海市,BV11364161,30.898759,120.996246,枫阳路新春小区(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾1路,,上海市,BV11364158,30.936720,121.021210,新元路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南申专线,三林镇,上海市,BV11364123,31.118112,121.497990,浦星公路芦恒路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲廊专线,,上海市,BV11364103,30.817760,121.185043,金廊公路路南戚路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山10路,金山卫,上海市,BV11364044,30.731749,121.360482,卫阳南路卫清东路(龙胜东路)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤9路,,上海市,BV11364035,30.870043,121.495291,新林东路道院(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲廊专线,,上海市,BV11364024,30.798273,121.191463,景钱路金廊公路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
曹路3路,曹路,上海市,BV11363952,31.290252,121.655547,东靖路华东路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1124路,临港,上海市,BV11363551,30.987917,121.867691,老芦公路新欣路北侧新港加油站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
576路,三林镇,上海市,BV11363515,31.125924,121.505560,三鲁公路懿行路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江76路,新浜镇,上海市,BV11363491,30.930920,121.067235,卫生院(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
